,Entropy,cw norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
2247,8.115435e-05,0.25959516,True,False,True,"(True, False, True)"
2248,0.0022827704,0.03284191,False,True,True,"(False, True, True)"
2249,4.069359e-05,0.17431334,True,False,True,"(True, False, True)"
2250,0.0024974488,0.048129763,True,False,True,"(True, False, True)"
2251,0.027477805,0.017969333,False,True,True,"(False, True, True)"
2252,5.4244265e-05,0.0912714,True,False,True,"(True, False, True)"
2253,0.34801215,0.012021856,True,False,True,"(True, False, True)"
2254,4.533205e-05,0.049470462,True,False,True,"(True, False, True)"
2255,0.0037089982,0.0548456,True,False,True,"(True, False, True)"
2256,2.0440166e-05,0.07152568,True,False,True,"(True, False, True)"
2257,1.2290109e-05,0.15136768,True,False,True,"(True, False, True)"
2258,9.188391e-06,0.19168837,True,False,True,"(True, False, True)"
2259,6.5523665e-05,0.12741426,True,False,True,"(True, False, True)"
2260,5.1193038e-06,0.10207203,True,False,True,"(True, False, True)"
2261,1.229739e-05,0.16574647,True,False,True,"(True, False, True)"
2262,0.0073278435,0.047846362,True,False,True,"(True, False, True)"
2263,9.76688e-06,0.16562465,True,False,True,"(True, False, True)"
2264,6.536518e-05,0.13218734,True,False,True,"(True, False, True)"
2265,3.8538874e-05,0.07281355,True,False,True,"(True, False, True)"
2266,0.00021997005,0.16716023,True,False,True,"(True, False, True)"
2267,0.010926621,0.04181327,True,False,True,"(True, False, True)"
2268,0.00031311635,0.19519961,True,False,True,"(True, False, True)"
2269,3.264498e-05,0.17584047,True,False,True,"(True, False, True)"
2270,0.657127,0.010829267,True,False,True,"(True, False, True)"
2271,0.14376275,0.025848862,False,True,True,"(False, True, True)"
2272,4.0029594e-05,0.12751399,True,False,True,"(True, False, True)"
2273,1.6165623e-05,0.07039724,True,False,True,"(True, False, True)"
2274,7.638335e-06,0.18412057,True,False,True,"(True, False, True)"
2275,1.70548e-05,0.16380364,True,False,True,"(True, False, True)"
2276,0.0034203094,0.055493563,True,False,True,"(True, False, True)"
2277,2.049904e-06,0.10271616,True,False,True,"(True, False, True)"
2278,0.00023656189,0.22287822,True,False,True,"(True, False, True)"
2279,4.078657e-05,0.17975114,True,False,True,"(True, False, True)"
2280,1.4688932e-05,0.07639322,True,False,True,"(True, False, True)"
2281,6.4003443e-06,0.12767658,True,False,True,"(True, False, True)"
2282,0.0008244553,0.063491575,True,False,True,"(True, False, True)"
