,Entropy,CW norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
881,1.503165,0.6418646,True,False,True,"(True, False, True)"
882,1.9150324,0.006753797,True,False,True,"(True, False, True)"
883,0.61291325,2.173726,True,False,True,"(True, False, True)"
884,0.5036951,1.5505723,True,False,True,"(True, False, True)"
885,0.71059155,1.2916889,True,False,True,"(True, False, True)"
886,0.6709629,1.0372937,True,False,True,"(True, False, True)"
887,0.7176702,0.9322634,True,False,True,"(True, False, True)"
888,1.7422469,0.24333957,False,True,True,"(False, True, True)"
889,1.3082198,0.26947376,True,False,True,"(True, False, True)"
890,1.090733,0.9969143,True,False,True,"(True, False, True)"
891,0.58563083,1.638986,True,False,True,"(True, False, True)"
892,0.71188855,1.1774906,True,False,True,"(True, False, True)"
893,1.5112487,0.2857144,True,False,True,"(True, False, True)"
894,0.60841244,2.1328218,True,False,True,"(True, False, True)"
895,0.64839107,1.0927548,True,False,True,"(True, False, True)"
896,0.49380875,2.3308089,True,False,True,"(True, False, True)"
897,0.71874607,0.7015729,True,False,True,"(True, False, True)"
898,1.4374995,0.65884686,True,False,True,"(True, False, True)"
899,0.56769323,2.0732005,True,False,True,"(True, False, True)"
900,1.6783558,0.16436535,True,False,True,"(True, False, True)"
901,0.9229692,0.84202445,True,False,True,"(True, False, True)"
902,0.64539415,1.4038424,True,False,True,"(True, False, True)"
903,0.6429931,1.2244583,True,False,True,"(True, False, True)"
904,0.7664982,1.1440805,True,False,True,"(True, False, True)"
905,1.0798322,1.1389624,True,False,True,"(True, False, True)"
906,0.7140097,1.6699928,True,False,True,"(True, False, True)"
907,1.0638518,0.9179821,True,False,True,"(True, False, True)"
908,0.6506674,1.3294469,True,False,True,"(True, False, True)"
909,0.62791955,1.3825579,True,False,True,"(True, False, True)"
910,1.6838626,0.39904356,True,False,True,"(True, False, True)"
911,0.5505449,1.9586912,True,False,True,"(True, False, True)"
912,0.90356666,0.6981667,True,False,True,"(True, False, True)"
913,0.7870576,1.3954128,True,False,True,"(True, False, True)"
914,1.2114747,0.7945064,True,False,True,"(True, False, True)"
915,0.55000615,1.6578449,True,False,True,"(True, False, True)"
916,1.6716304,0.24981798,True,False,True,"(True, False, True)"
917,0.5900195,1.1314062,True,False,True,"(True, False, True)"
918,0.5706008,1.6435572,True,False,True,"(True, False, True)"
919,1.0942585,0.776998,True,False,True,"(True, False, True)"
920,0.8988838,1.7240283,True,False,True,"(True, False, True)"
921,0.50601065,0.0,True,True,False,"(True, True, False)"
922,0.75714093,1.0279249,True,False,True,"(True, False, True)"
923,0.8675,0.86838454,True,False,True,"(True, False, True)"
924,1.3679678,0.18520714,True,False,True,"(True, False, True)"
925,1.2124213,0.023486268,True,False,True,"(True, False, True)"
926,0.5742917,1.1342081,True,False,True,"(True, False, True)"
927,1.1609564,0.8756813,True,False,True,"(True, False, True)"
928,0.59116334,1.0053751,True,False,True,"(True, False, True)"
929,0.7756676,1.083789,True,False,True,"(True, False, True)"
930,0.62442815,1.0746406,True,False,True,"(True, False, True)"
931,0.7162216,1.505716,True,False,True,"(True, False, True)"
932,1.7022978,0.51970196,True,False,True,"(True, False, True)"
933,1.4887282,0.5979246,True,False,True,"(True, False, True)"
934,0.49691945,0.0,True,True,False,"(True, True, False)"
935,0.66082865,1.2515317,True,False,True,"(True, False, True)"
936,0.5822488,1.2465615,True,False,True,"(True, False, True)"
937,0.80803394,1.6822773,True,False,True,"(True, False, True)"
938,0.7192149,0.799355,True,False,True,"(True, False, True)"
939,0.5659845,1.8854116,True,False,True,"(True, False, True)"
940,0.5075712,0.0,True,True,False,"(True, True, False)"
941,0.683637,0.9458009,True,False,True,"(True, False, True)"
942,0.59683216,1.5448073,True,False,True,"(True, False, True)"
943,1.7259271,0.0026873592,False,False,True,"(False, False, True)"
944,0.5215974,1.2601714,True,False,True,"(True, False, True)"
945,0.8949605,1.0693717,True,False,True,"(True, False, True)"
946,0.46967995,2.0229588,True,False,True,"(True, False, True)"
947,0.58208865,1.5692132,True,False,True,"(True, False, True)"
948,1.8758492,0.54330164,True,False,True,"(True, False, True)"
949,0.6275476,1.4868959,True,False,True,"(True, False, True)"
950,1.5784628,0.71590865,True,False,True,"(True, False, True)"
951,0.6815362,1.2798458,True,False,True,"(True, False, True)"
952,1.0422378,0.457729,True,False,True,"(True, False, True)"
953,1.4396076,0.54438156,True,False,True,"(True, False, True)"
954,1.0464842,0.84787244,True,False,True,"(True, False, True)"
955,0.5204397,1.6176736,True,False,True,"(True, False, True)"
956,1.4720628,0.5792943,True,False,True,"(True, False, True)"
957,1.5617462,0.029203597,False,True,True,"(False, True, True)"
958,0.5841306,1.9952683,True,False,True,"(True, False, True)"
959,0.5151254,2.1381903,True,False,True,"(True, False, True)"
960,0.9132133,1.1000607,True,False,True,"(True, False, True)"
961,0.76106703,0.8944576,True,False,True,"(True, False, True)"
962,0.67152536,1.2153705,True,False,True,"(True, False, True)"
963,0.69787604,1.2637738,True,False,True,"(True, False, True)"
964,0.90583026,0.9090031,True,False,True,"(True, False, True)"
965,1.8093388,0.22528921,False,True,True,"(False, True, True)"
966,1.4992433,0.3478915,True,False,True,"(True, False, True)"
967,0.6422261,0.93972075,True,False,True,"(True, False, True)"
968,0.49516493,1.5262594,True,False,True,"(True, False, True)"
969,0.57570815,1.6177052,True,False,True,"(True, False, True)"
970,0.5254309,1.6477599,True,False,True,"(True, False, True)"
971,0.94858783,1.1062491,True,False,True,"(True, False, True)"
972,1.1264524,0.8911971,True,False,True,"(True, False, True)"
973,0.5878598,1.2331818,True,False,True,"(True, False, True)"
974,0.9102326,0.6827375,True,False,True,"(True, False, True)"
975,0.51132727,1.924993,True,False,True,"(True, False, True)"
