,Entropy,CW norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
2346,0.05499458,1.2243714,True,False,True,"(True, False, True)"
2347,0.5430105,0.49436164,True,False,True,"(True, False, True)"
2348,0.49947625,0.6384684,True,False,True,"(True, False, True)"
2349,0.05119002,1.6332365,True,False,True,"(True, False, True)"
2350,1.1884342,0.57670057,False,False,True,"(False, False, True)"
2351,0.7077126,0.05291382,True,False,True,"(True, False, True)"
2352,0.09364626,0.8796114,True,False,True,"(True, False, True)"
2353,0.61503035,0.5498216,True,False,True,"(True, False, True)"
2354,0.03479774,1.8223263,True,False,True,"(True, False, True)"
2355,1.1303425,0.21913745,True,False,True,"(True, False, True)"
2356,0.032565832,1.1395708,True,False,True,"(True, False, True)"
2357,0.012008785,1.513231,True,False,True,"(True, False, True)"
2358,1.2002399,0.27973965,False,False,True,"(False, False, True)"
2359,0.9288979,0.15698618,False,True,True,"(False, True, True)"
2360,0.077242754,1.9049919,True,False,True,"(True, False, True)"
2361,0.5033889,0.6193102,True,False,True,"(True, False, True)"
2362,1.4847153,0.1549752,False,True,True,"(False, True, True)"
2363,1.0001165,0.15834999,True,False,True,"(True, False, True)"
2364,0.02172341,1.2836683,True,False,True,"(True, False, True)"
2365,0.003712716,1.8738961,True,False,True,"(True, False, True)"
2366,0.09605214,1.015869,True,False,True,"(True, False, True)"
2367,0.120875224,1.1619288,True,False,True,"(True, False, True)"
2368,0.056605306,1.9232419,True,False,True,"(True, False, True)"
2369,0.009464977,1.6769533,True,False,True,"(True, False, True)"
2370,0.009226386,1.308124,True,False,True,"(True, False, True)"
2371,0.05711238,1.2916659,True,False,True,"(True, False, True)"
2372,1.1594656,0.22973901,True,False,True,"(True, False, True)"
2373,0.0142446775,2.6076102,True,False,True,"(True, False, True)"
2374,0.05194634,0.9294587,True,False,True,"(True, False, True)"
2375,0.28150794,0.61676806,True,False,True,"(True, False, True)"
2376,0.42193973,0.57937306,True,False,True,"(True, False, True)"
